year,t,gdp_nom_bn,gdp_real_idx,human_nom_bn,human_pct_gdp,total_displaced_m,human_workers_m,net_without_income_m,know_auto_pct,phys_auto_pct,labor_income_bn,capital_income_bn,yeomen_income_bn,dao_income_bn,govt_dao_income_bn,govt_dao_cost_bn,compute_pool_bn,compute_dividend_k,yeomen_effective,levy_multiplier,labor_share_pct,gini_proxy,mpc_aggregate,tax_total_bn,tax_k_effective,tax_lost_leakage_bn,redistributable_bn,ubi_per_person_k,existing_spending_bn,interest_burden_bn,debt_gdp_ratio,interest_pct_revenue,fiscal_space_bn,effective_welfare_k,home_prod_avg_k,human_wage_k,r_ai_pct,r_yeomen_pct,r_land_pct,r_energy_pct,r_blended_pct,implied_pe,land_price_idx,energy_price_idx,nom_gdp_bn,nom_know_bn,nom_ai_svc_bn,nom_phys_bn,nom_energy_bn,energy_phase,nom_scarcity_bn,yeomen_friction_cost_bn,ai_svc_auto_pct
2025.0,0.0,29823.06822208,95.09906958571428,1823.0682220800004,6.11294655702213,0.0,0.1,0.0,0.0,0.0,13694.2919421056,8884.624000000002,772.576,0.0,0.0,0.0,0.0,0.0,0.08,1.4,60.65079464939331,0.5522549155021184,59.21838845002182,8968.12277732224,0.21,0.0,1026.16310957504,0.0,7941.9596677472,1530.0,1.1400570775218741,17.06042655737188,1026.16310957504,2.4000000000000004,2.4000000000000004,14949.159421056002,28.000000000000004,8.0,7.000000000000001,7.000000000000001,16.352000000000004,6.11545988258317,100.0,100.0,29823.06822208,9240.0,4200.0,6160.0,1120.0,1,1400.0,139.06368,0.0
2026.0,1.0,30599.050393146576,102.94114810914311,2130.719364499617,6.963351271112796,5.237712689340093,2.6188563446700464,2.6188563446700464,4.361950643218316,3.535248313226589,14401.04857594609,8909.002104194635,1321.7049963244162,105.50265331883554,70.91620147247481,10.637430220871222,0.0,0.0,0.127,1.4,61.78042584958957,0.5418049328738348,58.770621090978636,9532.61365862494,0.239,0.0,1413.1803938775547,539.6173779267008,8119.433264747385,1530.0,1.1111455931853085,16.050162681414065,1413.1803938775547,542.0173779267008,2.4000000000000004,667.1575867250622,26.717549123895836,8.0,7.000000000000001,8.200000000000001,14.834652119514042,6.740973714405905,103.49999999999999,117.14285714285712,30599.050393146576,9391.911590062236,4266.465211188805,6326.936000000001,1193.64,1,1484.0,237.9068993383949,5.116359947244006
2027.0,2.0,31216.58751075893,110.5604316378465,2253.8806212793756,7.220137756897886,12.466157794863307,6.233078897431653,6.233078897431653,10.724287936935168,7.769631373025362,14873.851965532045,9005.799488638064,1979.3179233015605,220.58217526790833,169.69077659454015,25.453616489181023,0.0,0.0,0.17400000000000002,1.4,62.28672137061121,0.5346819254481168,58.55547812437622,10087.832563848304,0.268,0.0,1820.8126325459525,292.1209024477807,8267.019931302351,1530.0,1.089164534345138,15.16678622802534,1820.8126325459525,294.52090244778066,2.4000000000000004,296.51190685403213,25.51341635491645,8.0,7.000000000000001,9.4,13.594264044548835,7.356043671970533,107.12249999999999,134.28571428571428,31216.58751075893,9530.990142218585,4325.077955902436,6498.395965600002,1272.12183,1,1573.0400000000002,356.2772261942809,12.790366444886688
2028.0,3.0,31836.599533324792,118.43744801839307,2389.911093067043,7.506803892687774,21.9515296060849,10.97576480304245,10.97576480304245,19.43072054227204,12.716685369472353,15287.99189325127,9157.060243545211,2783.8082832510213,351.3955665535937,304.1534779217647,45.62302168826471,0.0,0.0,0.22099999999999997,1.4,62.54023025886153,0.5288891303988067,58.20085188784405,10649.154962619064,0.297,0.0,2228.663041265969,203.05309755254504,8420.491921353096,1530.0,1.067953251866949,14.367337177181147,2228.663041265969,205.45309755254505,2.4000000000000004,178.5503909278144,24.382818877581027,8.0,7.000000000000001,10.600000000000001,12.588208055237384,7.9439424230357005,110.87178749999997,151.42857142857142,31836.599533324792,9653.897511621306,4374.17914436669,6674.502496267763,1355.7638403224998,1,1667.4224000000004,501.0854909851838,23.387582965198536
2029.0,4.0,32460.334278548013,126.5366927849549,2537.674212043445,7.8177698056563525,33.488609798572064,16.744304899286032,16.744304899286032,30.359486877129765,18.330985387078893,15694.553710327462,9312.75441224488,3767.509373279564,500.9562492202107,476.6507610746136,71.49761416119205,0.0,0.0,0.268,1.4,62.75986856882484,0.5233155716806891,57.818051378403524,11212.961100119614,0.326,0.0,2632.4916160706,157.2171333420265,8580.469484049014,1530.0,1.0474322201441253,13.644923819308344,2632.4916160706,159.6171333420265,2.4000000000000004,124.27466331936856,23.321265958594655,8.0,7.000000000000001,11.8,11.78026702829173,8.488771923406995,114.75230006249997,168.57142857142858,32460.334278548013,9760.883226711592,4414.982937091912,6855.38151391662,1444.905312823704,1,1767.4677440000005,678.1516871903215,36.465608192477546
2030.0,5.0,33092.57299197568,134.83006550361935,2689.6758243513505,8.127732542898812,46.219381727815744,23.109690863907872,23.109690863907872,42.6830475639887,24.496427718793655,16172.123379580653,9399.793499990174,4939.667774959147,665.073359482496,676.9503654384939,101.54255481577408,0.0,0.0,0.31499999999999995,1.4,63.24173293594747,0.5166068454678181,57.55972337701903,11767.64761676473,0.355,0.0,3021.201868674185,130.7331147987194,8746.445748090546,1530.0,1.0274208659521384,13.00174894615549,3021.201868674185,133.13311479871942,2.4000000000000004,95.43763215857875,22.324541109655186,8.0,7.000000000000001,13.0,11.139682617764644,8.976916437504986,118.76863056468746,185.7142857142857,33092.57299197568,9857.945200415617,4452.581759924038,7041.162352943761,1539.9078371418623,1,1873.5158086400006,889.1401994926465,50.53890773307798
2031.0,6.0,33740.06523714743,143.29338574915224,2833.328497156306,8.397519320848389,58.85064901132468,29.42532450566234,29.42532450566234,55.006608250847655,31.027366840551007,16793.98611895901,9353.183498340695,6278.429962121192,831.6764725488771,880.4392441196,132.06588661793998,0.0,0.0,0.362,1.4,64.22869612567027,0.5077872213896685,57.5557412486494,12297.563552124346,0.384,0.0,3381.3836395197086,114.91406454562723,8916.179912604637,1530.0,1.0077040385377318,12.4414888649687,3381.3836395197086,117.31406454562723,2.4000000000000004,78.95679679661956,21.388685339561302,8.0,7.000000000000001,14.200000000000001,10.64034312512461,9.398193162011294,122.9255326344515,202.85714285714283,33740.06523714743,9955.972355909089,4494.116918230947,7231.977852708538,1641.1567774339396,1,1985.9267571584007,1130.1173931818146,63.61693296035698
2032.0,7.0,34409.023649871786,151.89718034710648,2956.7102421801364,8.592833880629897,70.20822191525846,35.10411095762923,35.10411095762923,65.93537458570538,37.68652158287077,17595.905593503183,9144.889276943088,7742.231050047113,985.3847493284082,1057.1551927452406,158.57327891178608,0.0,0.0,0.4089999999999999,1.4,65.80172982423214,0.4966934799189562,57.86369934624642,12789.653968812176,0.41300000000000003,0.0,3703.140605177954,105.49022619167471,9086.513363634222,1530.0,0.9881128957905404,11.962794331503693,3703.140605177954,107.89022619167471,2.4000000000000004,69.06605330395901,20.509981429099035,8.0,7.000000000000001,15.400000000000002,10.260090778281278,9.746502458992037,127.22792627665729,220.00000000000003,34409.023649871786,10066.30570268782,4545.137150474693,7427.964452516939,1749.062835550221,1,2105.0823625879048,1393.6015890084802,74.21414948066882
2033.0,8.0,35103.39639371226,161.0019038455658,3053.518066605102,8.698639961664934,79.66265842411025,39.831329212055124,39.831329212055124,74.64180719104225,44.21746070462812,18572.08487793593,8785.295034393272,9290.917109652319,1113.5357513001425,1185.0703275760206,177.76054913640309,0.0,0.0,0.456,1.4,67.8869282711025,0.48384728296604473,58.47027922181114,13236.385589325213,0.44200000000000006,0.0,3981.3948155406742,99.9563633526869,9254.990773784539,1530.0,0.9685672468459519,11.55904676299173,3981.3948155406742,102.35636335268691,2.4000000000000004,62.862195767706694,19.6849391662467,8.0,7.000000000000001,16.6,9.980131054190675,10.019908501903872,131.6809036963403,237.14285714285714,35103.39639371226,10196.116261198478,4607.578293271444,7629.262289180148,1864.063716987648,2,2231.387304343179,1672.3650797374173,81.88815597831152
2034.0,9.0,35763.29525522512,170.34827165386224,3118.132556966866,8.718806627617173,87.14320367033962,42.61447827854717,44.52872539179245,81.0041444847591,50.38290303634289,19667.337467645626,8286.945578028925,10879.145999801844,1208.9396848902006,1253.4896116365746,188.0234417454862,0.0,0.0,0.503,1.4,70.35536356096534,0.4699570213505538,59.333478991160746,13613.039310056942,0.4710000000000001,0.0,4205.907388438054,90.70689940031424,9407.131921618888,1530.0,0.9506953919474884,11.2392241376228,4205.907388438054,93.10689940031425,2.4000000000000004,60.0,18.91028148305236,8.0,7.000000000000001,17.8,9.78452917950912,10.220215829027444,136.2897353257122,254.28571428571428,35763.29525522512,10347.103743738857,4680.49345144555,7836.015297216932,1930.2379789407096,2,2365.27054260377,1958.2462799643317,87.00451592555551
