year,t,gdp_nom_bn,gdp_real_idx,know_nom_bn,phys_nom_bn,human_nom_bn,total_displaced_m,human_workers_m,net_without_income_m,know_auto_pct,phys_auto_pct,labor_income_bn,capital_income_bn,labor_share_pct,gini_proxy,tax_total_bn,tax_corp_bn,tax_labor_bn,tax_vat_bn,tax_wealth_bn,existing_spending_bn,redistributable_bn,ubi_per_person_k,human_wage_k,r_ai_pct,r_land_pct,r_energy_pct,r_blended_pct,implied_pe,land_price_idx,energy_price_idx
2025.0,0.0,28000.0,100.0,11200.0,8400.0,1960.0000000000002,6.267306883356111,8.0,6.267306883356111,6.675519841869433,2.282707183140811,12639.391572663753,8920.608427336247,58.62426517933095,0.49564258656875504,10784.152106834063,4460.304213668123,3159.8478931659383,2184.0,980.0,7560.000000000001,3224.1521068340617,514.4398011522844,200.9,28.000000000000004,7.000000000000001,7.000000000000001,17.200000000000003,5.813953488372092,100.0,100.0
2026.0,1.0,27215.384606486896,104.70384396731806,10080.0,7896.0,2670.584606486897,9.464957905361437,8.444799999999999,9.020157905361438,10.489857137946345,2.98790744693761,12046.296217850348,8600.288388636549,58.34522487591266,0.4966248084367874,10453.71824808684,4300.1441943182745,3011.574054462587,2122.799999305978,1019.2,7348.153843751463,3105.564404335377,344.291578586388,259.3169023919164,26.717549123895836,7.000000000000001,8.200000000000001,15.978111409726456,6.258561943630357,103.49999999999999,117.14285714285712
2027.0,2.0,26576.731069226422,109.93816177146034,9072.0,7422.24,3382.315069226425,14.053229323489505,8.914330879999998,13.138898443489508,16.05344609495936,3.898043961123074,11479.969515626803,8396.58555359962,57.75633391019801,0.49869770463610297,10201.238179106173,4198.29277679981,2869.9923789067007,2072.985023399661,1059.9680000000003,7175.717388691134,3025.5207904150384,230.27202801116275,311.12804697301846,25.51341635491645,7.000000000000001,9.4,14.924258363098284,6.700500458184238,107.12249999999999,134.28571428571428
2028.0,3.0,26073.586480621645,115.73938341917274,8164.800000000001,6976.905599999999,4097.7013606216415,20.280973431628432,9.409967676927996,18.871005754700434,23.666845080559572,5.063820271289908,10941.277206579924,8298.129754041718,56.86909803911336,0.5018207749023209,10020.490644154328,4149.064877020859,2735.319301644981,2033.7397454884883,1102.36672,7039.868349767845,2980.622294386483,157.94718803707974,357.0804099517054,24.382818877581027,7.000000000000001,10.600000000000001,14.017996738905156,7.133686921360368,110.87178749999997,151.42857142857142
2029.0,4.0,25696.711391622586,122.14220310743653,7348.320000000001,6558.291263999999,4819.237017222586,28.10827715029985,9.933161879765192,26.175115270534654,33.2235788542368,6.5426568363271125,10450.88018824193,8274.968092980653,55.80991595836857,0.5055490958265426,9901.00897089737,4137.484046490326,2612.7200470604826,2004.3434885465615,1146.4613888000003,6938.112075738099,2962.8968951592715,113.19518040459621,397.8364997929476,23.321265958594655,7.000000000000001,11.8,13.24139072484883,7.552076823194993,114.75230006249997,168.57142857142858
2030.0,5.0,25437.970333662284,129.17851739064074,6613.488000000001,6164.793788159998,5549.408172894282,37.05328591003855,10.485445680280135,34.56784022975841,44.0,8.395759234435232,10048.029945529177,8279.660015525104,54.824312103057714,0.5090184213972369,9828.319024522503,4139.830007762552,2512.0074863822942,1984.1616860256584,1192.319844352,6868.251990088817,2960.067034433686,85.63066175842405,433.983908793826,22.324541109655186,7.000000000000001,13.0,12.578703640384422,7.949944832068868,118.76863056468746,185.7142857142857
2031.0,6.0,25290.2338008711,136.8762447545511,5952.1392000000005,5794.906160870398,6290.702459940543,46.275818030844405,11.06843646010371,43.207381570740694,54.7764211457632,10.682491884210785,9775.440388638724,8262.307432172216,54.194351122707076,0.5112358840480711,9787.664687839815,4131.153716086108,2443.860097159681,1972.638236467946,1240.0126381260804,6828.363126235197,2959.3015616046177,68.49064798707003,466.04378457107856,21.388685339561302,7.000000000000001,14.200000000000001,12.016126965872948,8.322149082146886,122.9255326344515,202.85714285714283
2032.0,7.0,25247.290582168025,145.25805828841058,5356.925280000001,5447.211791218174,7045.617811288488,54.92882871192763,11.683841527285475,51.244987184642156,64.33315491944043,13.45149557801644,9658.192945714338,8191.561936792326,54.108266524038825,0.5115389018353833,9769.231013884977,4095.780968396163,2414.5482364285845,1969.2886654091058,1289.6131436511234,6816.768457185367,2952.46255669961,57.61466084597728,494.4783435965375,20.509981429099035,7.000000000000001,15.400000000000002,11.541542850215897,8.664352877061786,127.22792627665729,220.00000000000003
2033.0,8.0,25303.769445499755,154.3400776286842,4821.232752000001,5120.379083745083,7816.67119610008,62.50792987177104,12.333463116202545,58.174466755568496,71.94655390504063,16.728767281471534,9694.189153598783,8064.093878246381,54.58967590624956,0.5098443408100015,9770.485913669036,4032.0469391231904,2423.547288399696,1973.6940167489809,1341.1976693971685,6832.017750284934,2938.468163384102,50.5113037946812,519.6975351052571,19.6849391662467,7.000000000000001,16.6,11.144315954624037,8.973184214012495,131.6809036963403,237.14285714285714
2034.0,9.0,25455.069278010058,164.13058091574658,4339.109476800001,4813.156338720378,8606.407320561995,68.93009666024814,13.019203665463404,63.91089299478473,77.51014286205364,20.504365311827364,9861.994240695552,7896.67889538682,55.533395795532634,0.5065224467997251,9794.178987725138,3948.33944769341,2465.498560173888,1985.4954036847846,1394.8455761730552,6872.868705062716,2921.3102826624217,45.709113826664996,542.0649514518244,18.91028148305236,7.000000000000001,17.8,10.815111003120451,9.246322110900877,136.2897353257122,254.28571428571428
2035.0,10.0,25697.296877393048,174.62881049486825,3905.1985291200012,4524.366958397155,9417.407325109654,74.37521116080025,13.74307138926317,68.63213977153708,81.32448015813057,24.72122726085349,10135.278676180196,7711.694136446613,56.789903714143854,0.5020995389262136,9844.69529292499,3855.8470682233065,2533.819669045049,2004.3891564366577,1450.6393992199776,6938.270156896124,2906.4251360288654,42.347872960158085,561.9030701261564,18.18293143911961,7.000000000000001,18.0,10.395732859779901,9.619331445779109,141.0598760621121,257.1428571428571
2036.0,11.0,26027.211672125577,185.8239554925014,3514.6786762080005,4252.904940893325,10252.297508962687,79.08844500963413,14.5071861585062,72.58125885112793,83.82652316037414,29.270856772132426,10492.616474013572,7527.2646520504395,58.22800051015331,0.4970374382042604,9925.573930143184,3763.6323260252198,2623.154118503393,2030.122510425795,1508.6649751887767,7027.347151473907,2898.2267786692773,39.93078688003823,579.4979030044416,17.5,7.000000000000001,18.0,9.998986346436725,10.001013756323045,145.99697172428603,257.1428571428571
2037.0,12.0,26442.176722593882,197.69439807173288,3163.2108085872014,3997.730644439726,11113.758112584163,83.26277705959406,15.313785708919141,75.94899135067492,85.42052369388064,34.0,10920.320685220886,7354.378880390203,59.756499120623005,0.491657123095407,10038.770970058973,3677.1894401951017,2730.0801713052215,2062.4897843623226,1569.011574196328,7139.387715100349,2899.383254958624,38.17540171891775,595.1031198648159,16.85877456194792,7.000000000000001,18.0,9.648553359550407,10.364248014549995,151.10686573463602,257.1428571428571
2038.0,13.0,26940.115422147057,210.20730619610038,2846.889727728481,3757.866805773342,12004.532188522784,87.00704540263713,16.165232194335044,78.84181320830209,86.41721352333595,38.72914322786758,11411.165335541426,7198.12338648318,61.319728582833996,0.48615455538842434,10184.954067218598,3599.06169324159,2852.7913338853564,2101.3290029274704,1631.772037164181,7273.831163979706,2911.122903238892,36.923591490059096,608.9437056176849,16.256708177458222,7.000000000000001,18.0,9.338885147144877,10.707916247430498,156.39560603534827,257.1428571428571
2039.0,14.0,27519.4733775614,223.31864281753283,2562.200754955633,3532.3947974269413,12927.434591053927,90.36228186797939,17.06401910434007,81.29826276363931,87.03314904850781,43.27877273914652,11961.93667131156,7060.0934721249405,62.884647858887945,0.4806460395367144,10364.092745990898,3530.0467360624702,2990.48416782789,2146.5189234497893,1697.0429186507483,7430.257811941578,2933.8349340493196,36.08730167554673,621.2192039780408,15.691409438790515,7.000000000000001,18.0,9.065107871528852,11.03130833269773,161.86945224658544,257.1428571428571
2040.0,15.0,28179.185002949023,236.9736393026567,2305.9806794600695,3320.4511095813245,13885.36111510023,93.33314716586781,18.012778566541378,83.32036859932643,87.41102911866294,47.495634688172636,12571.337088875698,6940.455815265926,64.4294307070432,0.4752084039112079,10575.963245478692,3470.227907632963,3142.8342722189245,2197.9764302300237,1764.9246353967783,7608.379950796237,2967.583294682455,35.616540643897785,632.1065943447283,15.16063297929733,7.000000000000001,18.0,8.822939815498842,11.334090687588589,167.53488307521593,257.1428571428571
2041.0,16.0,28918.644410388864,251.10775072071357,2075.382611514063,3121.224043006445,14881.297815084812,95.91570501417905,19.014289054841075,84.90141595933798,87.64182788100115,51.27123271852848,13238.693541669723,6839.2109279355955,65.93662979974306,0.4699030631049044,10820.45473420821,3419.6054639677977,3309.673385417431,2255.6542640103316,1835.5216208126494,7808.033990804994,3012.420743403216,35.48139579728519,641.7628433634611,14.662270554827595,7.000000000000001,18.0,8.608618792986988,11.616265327193371,173.39860398284847,257.1428571428571
2042.0,17.0,29737.68022503701,265.6480748737083,1867.8443503626565,2933.9506004260584,15918.330534649076,98.1143774268651,20.071483526290237,86.04289390057487,87.78240916221614,54.548504421983566,13963.39855444065,6756.72693099714,67.39051153070572,0.4647853994119159,11097.694647306775,3378.36346549857,3490.8496386101624,2319.539057552887,1908.9424856451556,8029.173660759993,3068.5209865467814,35.66268924070068,650.3271679602052,14.194342669780651,7.000000000000001,18.0,8.41883850320302,11.878123088114132,179.46755512224814,257.1428571428571
2043.0,18.0,30636.533992670455,280.5151794311701,1681.0599153263909,2757.9135644004946,16999.654678552368,99.94809028631826,21.18745801035197,86.76063227596629,87.86789596140714,57.31750811578923,14744.830414453327,6693.797743825927,68.7769306207175,0.4599052042150744,11408.056312025554,3346.8988719129634,3686.2076036133317,2389.6496514282953,1985.300185070962,8271.864178021024,3136.19213400453,36.14764037252518,657.9230424717368,13.75499071454952,7.000000000000001,18.0,8.250692723351799,12.120194431307768,185.74891955152682,257.1428571428571
2044.0,19.0,31615.841883971894,295.62524674705173,1512.953923793752,2592.438750536465,18128.585258562656,101.44898988628422,22.365480675727536,87.08350921055668,87.91982749489274,59.60424076556477,15582.49686163243,6651.481071260441,70.08416086704726,0.4553037537479936,11752.112610461936,3325.7405356302206,3895.6242154081074,2466.035666949808,2064.7121924738003,8536.277308672412,3215.8353017895242,36.92817768762682,664.6599788107533,13.34246958312335,7.000000000000001,18.0,8.101626371718012,12.343200662658333,192.25013173583025,257.1428571428571
2045.0,20.0,32676.619432765445,310.8924183912421,1361.6585314143767,2436.8924255042766,19308.567245746184,102.65767557031518,23.609001401297984,87.04867416901719,87.95135547995073,61.457343163672896,16476.222968446982,6630.895234217856,71.30366852300455,0.45101108679902396,12130.58035514913,3315.447617108928,4119.0557421117455,2548.7763157557047,2147.3006801727524,8822.68724684667,3307.89310830246,38.0004996041608,670.6351053306895,12.955140741526181,7.000000000000001,18.0,7.969392592690773,12.548007748007826,198.9788863465843,257.1428571428571
2046.0,21.0,33820.24907522044,326.2312048129649,1225.4926782729392,2290.6788799740198,20543.186262270865,103.61790724210812,24.921661879210152,86.69624536289797,87.97048918851897,62.936179728710094,17426.29279937642,6633.065021141403,72.43041534764188,0.4470449379763005,12544.277845661663,3316.5325105707016,4356.573199844105,2637.9794278671943,2233.192707379663,9131.467250309519,3412.8105953521444,39.36514875663429,675.9345671531916,12.591465719559805,7.000000000000001,18.0,7.852015120250852,12.735584237744725,205.94314736871473,257.1428571428571
2047.0,22.0,35048.47028407192,341.5588220426015,1102.9434104456452,2153.2381471755784,21836.17964665402,104.37236273155165,26.30730627969423,86.06505645185742,87.98209842593114,64.10195603887693,18433.520520810558,6658.840683464684,73.46267802676876,0.44341137334577396,12994.10156976744,3329.420341732342,4608.3801302026395,2733.7806821576096,2322.520415674849,9463.086976699418,3531.014593068021,41.02727330508613,680.6347681471709,12.250000000000002,7.000000000000001,18.0,7.747755268399128,12.906964215541413,213.1511575266197,257.1428571428571
2048.0,23.0,36363.37211645047,356.7973271832903,992.6490694010807,2024.0438583450436,23191.447927311736,104.95992095362544,27.769992508845228,85.18992844478021,87.98914127731321,65.0120925530624,19499.26165006737,6708.87920499049,74.40154476392111,0.44010656243099766,13481.019272397069,3354.439602495245,4874.815412516842,2836.3430250831366,2415.4212323018432,9818.110471441627,3662.9088009554416,42.99697003889052,684.8034724654096,11.92938728097396,7.000000000000001,18.0,7.65508297757597,13.063215682041585,220.61144804005139,257.1428571428571
2049.0,24.0,37767.3880162321,371.8754459576768,893.3841624609727,1902.601226844341,24613.066740306327,105.41432514581481,29.31400409233702,84.1003210534778,87.99341353197907,65.7172928168592,20625.386352553574,6783.665777058067,75.25027226414274,0.43711904163021753,14006.073823527448,3391.8328885290334,5156.346588138394,2945.856265266104,2512.038081593917,10197.194764382668,3808.8790591447796,45.28970890280889,688.5007815198865,11.628354088729113,7.000000000000001,18.0,7.57265141671838,13.205414391480751,228.3328487214532,257.1428571428571
2050.0,25.0,39263.2927321445,386.7300155110589,804.0457462148754,1788.4451532336805,26105.29922834308,105.76384768370045,30.943862719870953,82.8199849638295,87.99600498755419,66.26050639478349,21814.23509010806,6883.555037683573,76.01364074714112,0.43443198457006327,14570.392729333747,3441.7775188417863,5453.558772527015,3062.5368331072714,2612.5196048576736,10601.089037679016,3969.3036916547317,47.92688254396896,691.7800004811616,11.345704719395258,7.000000000000001,18.0,7.499274702459803,13.334622875889512,236.32449842670403,257.1428571428571
