year,t,gdp_nom_bn,gdp_real_idx,human_nom_bn,human_pct_gdp,total_displaced_m,human_workers_m,net_without_income_m,know_auto_pct,phys_auto_pct,labor_income_bn,capital_income_bn,yeomen_income_bn,dao_income_bn,govt_dao_income_bn,govt_dao_cost_bn,compute_pool_bn,compute_dividend_k,yeomen_effective,levy_multiplier,labor_share_pct,gini_proxy,mpc_aggregate,tax_total_bn,tax_k_effective,tax_lost_leakage_bn,redistributable_bn,ubi_per_person_k,existing_spending_bn,interest_burden_bn,debt_gdp_ratio,interest_pct_revenue,fiscal_space_bn,effective_welfare_k,home_prod_avg_k,human_wage_k,r_ai_pct,r_yeomen_pct,r_land_pct,r_energy_pct,r_blended_pct,implied_pe,land_price_idx,energy_price_idx,nom_gdp_bn,nom_know_bn,nom_ai_svc_bn,nom_phys_bn,nom_energy_bn,energy_phase,nom_scarcity_bn,yeomen_friction_cost_bn,ai_svc_auto_pct
2025.0,0.0,29823.06822208,95.09906958571428,1823.0682220800004,6.11294655702213,0.0,0.1,0.0,0.0,0.0,13694.2919421056,8884.624000000002,772.576,0.0,0.0,0.0,0.0,0.0,0.08,1.0,60.65079464939331,0.5522549155021184,59.21838845002182,7731.81436132224,0.21,0.0,0.0,0.0,7941.9596677472,1530.0,1.1400570775218741,19.788369566316778,-210.14530642495993,2.4000000000000004,2.4000000000000004,14949.159421056002,28.000000000000004,8.0,7.000000000000001,7.000000000000001,16.352000000000004,6.11545988258317,100.0,100.0,29823.06822208,9240.0,4200.0,6160.0,1120.0,1,1400.0,139.06368,0.0
2026.0,1.0,30402.187106473528,102.27886178030978,1888.6343052224888,6.212165916248646,5.237712689340093,2.6188563446700464,2.6188563446700464,4.361950643218316,3.535248313226589,13453.728045005466,9657.812886528016,749.3130687823464,0.0,0.0,0.0,0.0,0.0,0.07200000000000001,1.0,58.21216371881609,0.5662938405914077,57.91350875280984,7875.715466270047,0.209,0.0,0.0,0.0,8066.4702278918085,1530.0,1.1183405944094196,19.426806447651046,-190.75476162176165,2.4000000000000004,2.4000000000000004,591.3574195981954,26.717549123895836,8.0,7.000000000000001,8.200000000000001,15.318740362991765,6.527951883144908,103.49999999999999,117.14285714285712,30402.187106473528,9391.911590062236,4266.465211188805,6326.936000000001,1193.64,1,1484.0,134.87635238082234,5.116359947244006
2027.0,2.0,30986.688357056006,109.7461930649144,1965.7154633349808,6.343741676052214,12.466157794863307,6.233078897431653,6.233078897431653,10.724287936935168,7.769631373025362,12995.990644136966,10647.365380518739,728.0249832833325,0.0,0.0,0.0,0.0,0.0,0.064,1.0,54.96677641949189,0.5847131613016083,56.34835263601794,8007.6236820488375,0.208,0.0,0.0,0.0,8192.13799676704,1530.0,1.097245359304678,19.106791986615097,-184.5143147182025,2.4000000000000004,2.4000000000000004,258.60200174890514,25.51341635491645,8.0,7.000000000000001,9.4,14.419516686229422,6.935045201306891,107.12249999999999,134.28571428571428,30986.688357056006,9530.990142218585,4325.077955902436,6498.395965600002,1272.12183,1,1573.0400000000002,131.04449699099985,12.790366444886688
2028.0,3.0,31586.888174949105,117.50848021213396,2068.8825173708483,6.54981429608389,21.9515296060849,10.97576480304245,10.97576480304245,19.43072054227204,12.716685369472353,12290.790517445219,11891.018187280382,705.3993839912091,0.0,0.0,0.0,0.0,0.0,0.056,1.0,50.82659724722476,0.6080620176465645,54.55491603045735,8124.978115713351,0.207,0.0,0.0,0.0,8321.180957614059,1530.0,1.0763959973418553,18.83081995065374,-196.20284190070743,2.4000000000000004,2.4000000000000004,154.56632814998324,24.382818877581027,8.0,7.000000000000001,10.600000000000001,13.639137241008898,7.331842053713577,110.87178749999997,151.42857142857142,31586.888174949105,9653.897511621306,4374.17914436669,6674.502496267763,1355.7638403224998,1,1667.4224000000004,126.97188911841764,23.387582965198536
2029.0,4.0,32214.81151520239,125.5795973277553,2207.911716983562,6.85371608007588,33.488609798572064,16.744304899286032,16.744304899286032,30.359486877129765,18.330985387078893,11353.809879003296,13383.092997619944,674.7777981993249,0.0,0.0,0.0,0.0,0.0,0.048,1.0,45.89826760298608,0.6358735539858215,52.68002805527862,8228.733717864689,0.206,0.0,0.0,0.0,8456.184475768514,1530.0,1.0554151460409809,18.593383289075817,-227.45075790382543,2.4000000000000004,2.4000000000000004,108.1255757594165,23.321265958594655,8.0,7.000000000000001,11.8,12.964137651498337,7.713586718083208,114.75230006249997,168.57142857142858,32214.81151520239,9760.883226711592,4414.982937091912,6855.38151391662,1444.905312823704,1,1767.4677440000005,121.46000367587848,36.465608192477546
2030.0,5.0,32886.4326676613,133.99018177995168,2386.857040239398,7.2578776310587845,46.219381727815744,23.109690863907872,23.109690863907872,42.6830475639887,24.496427718793655,10269.37987672353,15054.2255998755,627.2593999948125,0.0,0.0,0.0,0.0,0.0,0.04,1.0,40.55259779739197,0.6662601797178747,50.94303464224581,8325.457194159864,0.20500000000000002,0.0,0.0,0.0,8600.58302354718,1530.0,1.0338609950064217,18.377369126025457,-275.1258293873161,2.4000000000000004,2.4000000000000004,84.69272845415026,22.324541109655186,8.0,7.000000000000001,13.0,12.38258493202057,8.075858195117759,118.76863056468746,185.7142857142857,32886.4326676613,9857.945200415617,4452.581759924038,7041.162352943761,1539.9078371418623,1,1873.5158086400006,112.90669199906624,50.53890773307798
2031.0,6.0,33613.711386931645,142.75676346129944,2598.7703704758883,7.731280668656658,58.85064901132468,29.42532450566234,29.42532450566234,55.006608250847655,31.027366840551007,9166.102109959567,16788.72984346219,554.9993336681716,0.0,0.0,0.0,0.0,0.0,0.032,1.0,35.31559027779085,0.6964496984721522,49.527336903882706,8425.55429685233,0.20400000000000001,0.0,0.0,0.0,8756.947948190304,1530.0,1.0114919952938768,18.15904267060016,-331.393651337974,2.4000000000000004,2.4000000000000004,72.4203297530384,21.388685339561302,8.0,7.000000000000001,14.200000000000001,11.883903627021594,8.4147434326731,122.9255326344515,202.85714285714283,33613.711386931645,9955.972355909089,4494.116918230947,7231.977852708538,1641.1567774339396,1,1985.9267571584007,99.89988006027089,63.61693296035698
2032.0,7.0,34398.57471474082,151.85105396467335,2827.760807683472,8.220575506786018,70.20822191525846,35.10411095762923,35.10411095762923,65.93537458570538,37.68652158287077,8159.707911552687,18475.34842260632,454.31184645753257,0.0,0.0,0.0,0.0,0.0,0.024000000000000007,1.0,30.635219273360427,0.7240148976780406,48.4895144559896,8538.627141677489,0.203,0.0,0.0,0.0,8925.693563669276,1530.0,0.9884130456553475,17.91857138874222,-387.06642199178714,2.4000000000000004,2.4000000000000004,66.05391217852525,20.509981429099035,8.0,7.000000000000001,15.400000000000002,11.458721582034634,8.72697702654573,127.22792627665729,220.00000000000003,34398.57471474082,10066.30570268782,4545.137150474693,7427.964452516939,1749.062835550221,1,2105.0823625879048,81.77613236235585,74.21414948066882
2033.0,8.0,35236.79004101335,161.61371447880202,3059.50707980889,8.682706558252953,79.66265842411025,39.831329212055124,39.831329212055124,74.64180719104225,44.21746070462812,7313.4697718013,20048.821131355002,325.997091566748,0.0,0.0,0.0,0.0,0.0,0.016,1.0,26.728280163696656,0.7477188952714544,47.76770430272488,8670.098818020839,0.202,0.0,0.0,0.0,9105.909858817871,1530.0,0.9649006041817711,17.646857690017193,-435.81104079703255,2.4000000000000004,2.4000000000000004,62.985490443637815,19.6849391662467,8.0,7.000000000000001,16.6,11.098733147246067,9.01003733248718,131.6809036963403,237.14285714285714,35236.79004101335,10196.116261198478,4607.578293271444,7629.262289180148,1864.063716987648,2,2231.387304343179,58.679476482014636,81.88815597831152
2034.0,9.0,36054.79266840443,171.73673656382914,3275.040933716156,9.083510655120596,87.14320367033962,43.57160183516981,43.57160183516981,81.0041444847591,50.38290303634289,6627.455207246285,21455.492707362682,173.0281669948602,0.0,0.0,0.0,0.0,0.0,0.007999999999999993,1.0,23.599570911850858,0.767451944537647,47.27499264881659,8807.731060801732,0.201,0.0,0.0,0.0,9281.780423706952,1530.0,0.9430091669836425,17.37110260790286,-474.0493629052198,2.4000000000000004,2.4000000000000004,61.63495149447451,18.91028148305236,8.0,7.000000000000001,17.8,10.796577858785401,9.262194123726706,136.2897353257122,254.28571428571428,36054.79266840443,10347.103743738857,4680.49345144555,7836.015297216932,1930.2379789407096,2,2365.27054260377,31.145070059074833,87.00451592555551
