year,t,gdp_nom_bn,gdp_real_idx,human_nom_bn,human_pct_gdp,total_displaced_m,human_workers_m,net_without_income_m,know_auto_pct,phys_auto_pct,labor_income_bn,capital_income_bn,yeomen_income_bn,dao_income_bn,govt_dao_income_bn,govt_dao_cost_bn,compute_pool_bn,compute_dividend_k,yeomen_effective,levy_multiplier,labor_share_pct,gini_proxy,mpc_aggregate,tax_total_bn,tax_k_effective,tax_lost_leakage_bn,redistributable_bn,ubi_per_person_k,existing_spending_bn,interest_burden_bn,debt_gdp_ratio,interest_pct_revenue,fiscal_space_bn,effective_welfare_k,home_prod_avg_k,human_wage_k,r_ai_pct,r_yeomen_pct,r_land_pct,r_energy_pct,r_blended_pct,implied_pe,land_price_idx,energy_price_idx,nom_gdp_bn,nom_know_bn,nom_ai_svc_bn,nom_phys_bn,nom_energy_bn,energy_phase,nom_scarcity_bn,yeomen_friction_cost_bn,ai_svc_auto_pct
2025.0,0.0,29823.06822208,95.09906958571428,1823.0682220800004,6.11294655702213,0.0,0.1,0.0,0.0,0.0,13694.2919421056,8884.624000000002,772.576,0.0,0.0,0.0,0.0,0.0,0.08,1.0,60.65079464939331,0.5522549155021184,59.21838845002182,7731.81436132224,0.21,0.0,0.0,0.0,7941.9596677472,1530.0,1.1400570775218741,19.788369566316778,-210.14530642495993,2.4000000000000004,2.4000000000000004,14949.159421056002,28.000000000000004,8.0,7.000000000000001,7.000000000000001,16.352000000000004,6.11545988258317,100.0,100.0,29823.06822208,9240.0,4200.0,6160.0,1120.0,1,1400.0,139.06368,0.0
2026.0,1.0,30448.224562326744,102.4337407226516,1891.9304172777559,6.2135984756845914,1.011500936001803,0.5057504680009015,0.5057504680009015,0.6581630616290429,0.9533632241080077,14208.910715043152,8948.074372173594,1072.1656862514833,0.0,0.0,0.0,0.0,0.0,0.107,1.0,61.35907011006731,0.5439195066526273,59.442093415243626,8053.312118447219,0.22399999999999998,0.0,0.0,0.0,8076.36828090025,1530.0,1.1166496729687099,18.99839441830802,-23.056162453030993,2.4000000000000004,2.4000000000000004,3067.4869136552024,26.717549123895836,8.0,7.000000000000001,8.200000000000001,14.998212770829063,6.667461085396527,103.49999999999999,117.14285714285712,30448.224562326744,9419.837555821407,4281.280589227581,6326.936,1193.64,1,1484.0,192.98982352526698,0.793478866835735
2027.0,2.0,31083.29466745027,110.08834562635144,1961.4914012941958,6.3104359504986,2.504472343803856,1.252236171901928,1.252236171901928,1.7231843225244865,2.181232173104618,14703.219462307288,9042.862339773606,1399.2419786716669,0.0,0.0,0.0,0.0,0.0,0.134,1.0,61.91850758729732,0.5364850683450051,59.57105788055498,8380.381349238753,0.238,0.0,167.47299573694545,133.7391456138687,8212.908353501807,1530.0,1.0938351408290072,18.2569257440651,167.47299573694545,136.1391456138687,2.4000000000000004,1284.4405753096294,25.51341635491645,8.0,7.000000000000001,9.4,13.867455477154106,7.211128253827436,107.12249999999999,134.28571428571428,31083.29466745027,9600.047927884592,4362.209678535065,6498.395965599999,1272.12183,1,1573.0400000000002,251.86355616090003,2.1378294954281998
2028.0,3.0,31730.378256261203,118.04228719201468,2031.8471014210725,6.403475826891972,4.716178641224314,2.358089320612157,2.358089320612157,3.426466936525778,3.7498057631271737,15157.030360863226,9186.51406460857,1762.847156617377,0.0,0.0,0.0,0.0,0.0,0.16099999999999998,1.0,62.2630381835593,0.5302128611544126,59.5592473478423,8713.88334269422,0.252,0.0,361.85201759806114,153.4513618441412,8352.031325096159,1530.0,1.0715283544812753,17.558187777241272,361.85201759806114,155.8513618441412,2.4000000000000004,706.552804680341,24.382818877581027,8.0,7.000000000000001,10.600000000000001,12.92877568245341,7.734684432317698,110.87178749999997,151.42857142857142,31730.378256261203,9778.705985143302,4441.4754326697075,6674.502496267758,1355.7638403224998,1,1667.4224000000004,317.31248819112784,4.379239246318235
2029.0,4.0,32384.784262578996,126.24218413699906,2101.6751433549166,6.489699379542964,7.977287722121588,3.988643861060794,3.988643861060794,6.100045932029677,5.732883153946888,15541.236729181555,9402.7490710711,2176.991164238136,0.0,0.0,0.0,0.0,0.0,0.188,1.0,62.3045444847236,0.5254346499680964,59.34836003987955,9054.840897693706,0.266,0.0,562.1122812392223,140.9281702803435,8492.728616454484,1530.0,1.0498757603053543,16.89703902350946,562.1122812392223,143.3281702803435,2.4000000000000004,432.070066313891,23.321265958594655,8.0,7.000000000000001,11.8,12.155482854226065,8.226740245471472,114.75230006249997,168.57142857142858,32384.784262578996,9952.946484219297,4517.116593589119,6855.381513916615,1444.905312823704,1,1767.4677440000005,391.8584095628645,8.018163089414882
2030.0,5.0,33043.2501700367,134.62910804665557,2173.379108196633,6.577376913628891,12.700231470051994,6.350115735025997,6.350115735025997,10.175887980872961,8.207284736135758,15824.011011982899,9719.515079784378,2662.032792552409,0.0,0.0,0.0,0.0,0.0,0.21499999999999997,1.0,61.949203704820555,0.5224652342079008,58.9042167069584,9405.457693593904,0.27999999999999997,0.0,771.1589070360133,121.44013419825586,8634.29878655789,1530.0,1.0289544710353848,16.26715094409589,771.1589070360133,123.84013419825587,2.4000000000000004,280.65171456500116,22.324541109655186,8.0,7.000000000000001,13.0,11.524565582928707,8.677116658360607,118.76863056468746,185.7142857142857,33043.2501700367,10118.903037466824,4586.596442316154,7041.162352943757,1539.9078371418623,1,1873.5158086400006,479.1659026594336,13.67813843652569
2031.0,6.0,33727.1092900509,143.23836209961274,2274.2587356541976,6.743117876174098,19.292482937328362,9.646241468664181,9.646241468664181,16.120907535592625,11.244633720678811,15997.32612782435,10160.990447917718,3244.010143002755,0.0,0.0,0.0,0.0,0.0,0.242,1.0,61.15579372817699,0.5213417938650113,58.47389488748554,9771.160526521797,0.294,0.0,989.8320291608525,102.61323359738839,8781.328497360944,1530.0,1.008091138425243,15.658324268106444,989.8320291608525,105.01323359738839,2.4000000000000004,193.32837243340268,21.388685339561302,8.0,7.000000000000001,14.200000000000001,11.016187965809584,9.077550266059841,122.9255326344515,202.85714285714283,33727.1092900509,10272.192923849238,4647.480513164896,7231.977852708534,1641.1567774339396,1,1985.9267571584007,583.9218257404958,21.920360751372616
2032.0,7.0,34424.89185539261,151.96722986958954,2396.235779560629,6.9607648721930895,27.95302918233626,13.97651459116813,13.97651459116813,24.256268756019008,14.899004596300339,16046.743518707628,10731.483690256577,3949.068553596468,0.0,0.0,0.0,0.0,0.0,0.26899999999999996,1.0,59.92459244402804,0.5219034607113416,57.94728427996236,10155.70265801219,0.308,0.0,1224.3509091027772,87.6005889105181,8931.351748909412,1530.0,0.9876574236695517,15.065427292644587,1224.3509091027772,90.0005889105181,2.4000000000000004,140.58679125061408,20.509981429099035,8.0,7.000000000000001,15.400000000000002,10.613254469350888,9.42218056570503,127.22792627665729,220.00000000000003,34424.89185539261,10409.445294357702,4699.018956670744,7427.964452516934,1749.062835550221,1,2105.0823625879048,710.8323396473643,32.8400362025485
2033.0,8.0,35143.977961012875,160.78424291178462,2542.812299291563,7.235413993579335,38.408189243245936,19.204094621622968,19.204094621622968,34.46819663256435,19.191169502621218,16012.324687959715,11397.44417259323,4792.107208931244,0.0,0.0,0.0,0.0,0.0,0.296,1.0,58.41831344664864,0.5233124695543684,57.43336258099537,10563.610789867767,0.32199999999999995,0.0,1477.6555282499994,76.94481605949932,9085.955261617768,1530.0,0.9674488197584817,14.483683945148004,1477.6555282499994,79.34481605949932,2.4000000000000004,108.57612017133802,19.6849391662467,8.0,7.000000000000001,16.6,10.301034018131586,9.707763300653397,131.6809036963403,237.14285714285714,35143.977961012875,10530.892988506903,4743.969243383876,7629.262289180144,1864.063716987648,1,2231.387304343179,862.5792976076239,45.62693877262166
2034.0,9.0,35895.11691969991,169.67205819328197,2711.37783322365,7.553611928021317,49.81369451815695,24.906847259078475,24.906847259078475,45.98343166097173,24.09219534250426,15978.64796704449,12085.142512807877,5765.880401236253,0.0,0.0,0.0,0.0,0.0,0.32299999999999995,1.0,56.93688448292801,0.5242548969398318,57.06667499469064,10996.67932807684,0.33599999999999997,0.0,1749.2291903413588,70.23085548106735,9247.45013773548,1530.0,0.9472040466133755,13.913291043175075,1749.2291903413588,72.63085548106736,2.4000000000000004,89.26580711386487,18.91028148305236,8.0,7.000000000000001,17.8,10.066835300592778,9.933608429464577,136.2897353257122,254.28571428571428,35895.11691969991,10642.558030694563,4788.613922929887,7836.015297216927,1986.6259063795856,1,2365.27054260377,1037.8584722225255,58.60386499541469
